-55;-56;-53;-50;-49;-50;-52;-55;-57;-58;-58;-59;-60;-59;-62;-62;-62;-63;-63;-63;-63;-64;-64;-64;-65;-65
-56;-60;-54;-50;-49;-49;-51;-54;-58;-60;-62;-63;-63;-63;-63;-63;-63;-62;-63;-63;-63;-64;-64;-64;-65;-65
-54;-59;-55;-51;-49;-49;-50;-52;-55;-58;-60;-62;-64;-64;-64;-64;-63;-63;-62;-63;-63;-64;-64;-64;-64;-65
-54;-59;-57;-51;-49;-49;-49;-51;-53;-56;-58;-60;-62;-64;-66;-65;-64;-64;-63;-64;-63;-64;-64;-64;-64;-65
-53;-58;-59;-52;-49;-49;-49;-50;-52;-54;-56;-58;-59;-63;-62;-65;-65;-64;-64;-64;-65;-64;-64;-64;-65;-65
-51;-54;-56;-53;-50;-49;-49;-50;-51;-52;-54;-56;-58;-61;-64;-65;-65;-65;-64;-64;-64;-64;-64;-65;-64;-65
-52;-54;-57;-54;-50;-49;-49;-49;-50;-51;-52;-54;-56;-59;-63;-66;-66;-65;-64;-64;-64;-63;-64;-64;-64;-65
-51;-54;-58;-54;-51;-49;-49;-49;-50;-51;-52;-54;-56;-59;-62;-66;-66;-65;-65;-64;-64;-64;-64;-65;-65;-65
-51;-54;-58;-55;-51;-49;-49;-49;-50;-50;-51;-53;-55;-58;-62;-65;-66;-66;-65;-64;-64;-64;-64;-64;-65;-64
-51;-54;-58;-55;-52;-50;-49;-49;-49;-50;-51;-53;-55;-57;-60;-64;-66;-65;-64;-64;-64;-64;-64;-65;-64;-64
-51;-54;-58;-56;-52;-50;-49;-49;-49;-50;-51;-53;-55;-57;-61;-64;-66;-66;-65;-64;-64;-64;-64;-64;-65;-64
-51;-54;-58;-56;-53;-50;-49;-49;-49;-50;-51;-52;-54;-57;-61;-65;-66;-65;-65;-64;-64;-64;-64;-65;-65;-66
-51;-53;-58;-57;-53;-50;-49;-49;-49;-50;-51;-52;-54;-57;-61;-64;-66;-65;-64;-64;-64;-63;-64;-64;-65;-66
-52;-54;-60;-59;-54;-51;-50;-49;-50;-50;-51;-52;-54;-57;-61;-65;-65;-65;-64;-64;-63;-63;-63;-64;-65;-65
-52;-54;-60;-59;-54;-51;-50;-50;-50;-50;-51;-52;-55;-57;-62;-65;-66;-64;-64;-63;-63;-62;-63;-63;-64;-65
-52;-54;-60;-60;-55;-52;-51;-50;-50;-50;-51;-52;-54;-58;-62;-66;-65;-64;-64;-63;-62;-62;-62;-62;-63;-64
-52;-54;-60;-62;-55;-53;-51;-50;-50;-51;-51;-52;-55;-58;-62;-66;-65;-64;-63;-62;-61;-60;-60;-61;-62;-63
-52;-54;-59;-63;-57;-54;-52;-51;-51;-51;-51;-52;-55;-59;-63;-66;-64;-63;-63;-62;-60;-59;-59;-59;-61;-62
-52;-54;-58;-64;-59;-55;-53;-52;-51;-51;-52;-53;-55;-58;-63;-66;-64;-64;-62;-60;-59;-58;-58;-58;-59;-60
-52;-54;-57;-63;-62;-58;-55;-54;-53;-52;-52;-53;-55;-59;-64;-66;-65;-64;-62;-60;-58;-57;-57;-57;-58;-59
-53;-54;-57;-61;-64;-60;-57;-55;-54;-53;-53;-54;-56;-59;-62;-64;-64;-62;-61;-58;-57;-56;-55;-56;-56;-58
-53;-54;-56;-59;-62;-64;-61;-58;-56;-55;-55;-55;-57;-60;-63;-65;-64;-63;-61;-59;-57;-56;-56;-56;-56;-57
-53;-54;-56;-58;-61;-65;-63;-61;-58;-57;-57;-57;-58;-60;-62;-64;-63;-61;-60;-58;-56;-55;-55;-55;-55;-56
-54;-55;-55;-57;-59;-63;-66;-64;-62;-60;-59;-60;-61;-62;-64;-64;-64;-63;-61;-59;-57;-56;-55;-55;-56;-56
-55;-55;-56;-57;-58;-61;-63;-66;-66;-64;-63;-63;-63;-63;-64;-64;-63;-62;-61;-59;-58;-57;-56;-56;-56;-56
-55;-56;-56;-57;-58;-60;-62;-65;-67;-68;-67;-66;-65;-66;-66;-65;-64;-62;-61;-60;-59;-58;-57;-57;-57;-57
