-61;-61;-61;-60;-59;-59;-59;-58;-57;-57;-57;-56;-56;-55;-55;-55;-56;-60;-62;-51;-44;-40;-38;-39;-43;-48
-60;-60;-60;-59;-59;-58;-57;-57;-56;-55;-55;-54;-53;-53;-53;-53;-53;-55;-62;-53;-44;-39;-37;-38;-42;-47
-60;-60;-60;-59;-58;-58;-57;-56;-56;-55;-54;-54;-53;-52;-52;-52;-52;-54;-63;-52;-43;-38;-36;-37;-41;-46
-59;-58;-57;-56;-56;-55;-55;-54;-54;-53;-52;-52;-51;-50;-50;-50;-50;-52;-57;-55;-44;-38;-36;-36;-40;-45
-59;-58;-57;-56;-55;-55;-54;-54;-53;-53;-52;-51;-51;-50;-49;-49;-49;-51;-58;-53;-42;-37;-35;-36;-39;-44
-57;-56;-56;-55;-54;-54;-53;-53;-52;-51;-51;-50;-49;-49;-48;-48;-48;-50;-56;-54;-43;-37;-35;-35;-39;-43
-57;-56;-55;-54;-54;-53;-53;-52;-51;-51;-50;-50;-49;-48;-48;-48;-48;-50;-57;-52;-42;-36;-34;-35;-38;-43
-56;-54;-54;-53;-53;-52;-52;-51;-51;-50;-50;-49;-48;-48;-47;-47;-48;-50;-56;-53;-42;-37;-34;-35;-38;-42
-55;-54;-53;-52;-52;-51;-51;-51;-50;-50;-49;-49;-48;-48;-48;-48;-48;-50;-58;-51;-42;-36;-34;-35;-38;-42
-54;-53;-52;-51;-51;-50;-50;-50;-50;-49;-49;-48;-48;-48;-47;-47;-48;-50;-57;-52;-42;-36;-34;-35;-38;-42
-54;-52;-52;-51;-51;-50;-50;-50;-49;-49;-49;-48;-48;-48;-48;-48;-49;-51;-62;-50;-41;-36;-34;-35;-38;-42
-53;-52;-51;-50;-50;-49;-49;-49;-49;-49;-49;-48;-48;-47;-47;-48;-48;-51;-60;-50;-41;-36;-34;-35;-37;-41
-52;-51;-50;-49;-49;-49;-49;-49;-49;-49;-49;-48;-48;-48;-48;-48;-49;-53;-64;-48;-40;-36;-34;-35;-38;-41
-52;-50;-50;-49;-48;-48;-48;-48;-48;-48;-49;-48;-48;-48;-48;-49;-50;-53;-64;-49;-41;-36;-34;-35;-37;-41
-51;-50;-49;-48;-48;-48;-48;-48;-48;-49;-49;-49;-49;-49;-49;-49;-51;-55;-60;-47;-40;-36;-34;-35;-38;-41
-50;-49;-48;-47;-47;-47;-48;-48;-48;-49;-49;-49;-49;-49;-49;-50;-52;-56;-60;-47;-40;-36;-34;-35;-38;-41
-50;-48;-47;-47;-47;-47;-48;-48;-49;-49;-50;-50;-50;-50;-50;-51;-53;-58;-57;-47;-40;-36;-34;-35;-38;-41
-49;-48;-47;-46;-46;-47;-47;-48;-49;-50;-50;-51;-51;-51;-51;-52;-54;-61;-56;-46;-40;-36;-34;-35;-38;-42
-49;-48;-46;-46;-46;-47;-48;-49;-50;-51;-51;-52;-52;-53;-53;-54;-57;-64;-54;-46;-40;-36;-35;-36;-38;-42
-50;-48;-46;-46;-46;-47;-49;-50;-51;-52;-53;-54;-55;-55;-56;-58;-62;-63;-53;-46;-40;-37;-35;-36;-39;-43
-51;-49;-48;-47;-48;-49;-50;-52;-53;-54;-55;-56;-57;-57;-58;-60;-66;-61;-53;-46;-41;-38;-36;-37;-40;-44
-54;-53;-51;-51;-51;-51;-53;-54;-55;-56;-57;-58;-59;-61;-62;-65;-68;-59;-53;-47;-43;-39;-38;-39;-41;-45
-60;-58;-58;-56;-55;-54;-54;-54;-55;-55;-56;-56;-57;-57;-57;-59;-62;-65;-57;-51;-46;-43;-42;-42;-44;-47
-64;-62;-60;-59;-58;-57;-56;-56;-56;-56;-57;-57;-57;-58;-59;-60;-61;-63;-58;-53;-49;-46;-45;-45;-47;-51
-62;-60;-59;-60;-61;-59;-57;-57;-57;-56;-57;-57;-57;-57;-58;-59;-61;-64;-65;-59;-54;-51;-50;-50;-51;-53
-61;-59;-59;-60;-62;-62;-61;-60;-60;-59;-59;-59;-59;-59;-60;-61;-63;-67;-67;-61;-57;-55;-54;-53;-55;-57
