-62;-62;-61;-60;-60;-60;-60;-59;-58;-58;-57;-56;-56;-55;-55;-54;-55;-60;-60;-49;-42;-38;-37;-38;-42;-47
-61;-60;-59;-59;-58;-58;-57;-57;-56;-55;-54;-54;-53;-52;-51;-51;-51;-53;-62;-52;-43;-38;-36;-37;-41;-46
-60;-60;-59;-58;-57;-57;-57;-56;-55;-55;-54;-53;-52;-51;-50;-49;-50;-52;-62;-50;-42;-37;-36;-37;-40;-45
-59;-59;-58;-58;-57;-56;-56;-55;-55;-54;-53;-52;-51;-50;-49;-48;-48;-50;-57;-53;-43;-38;-36;-37;-40;-45
-59;-58;-58;-57;-57;-56;-55;-55;-54;-54;-53;-52;-50;-49;-48;-48;-48;-51;-59;-51;-42;-37;-35;-36;-39;-44
-58;-57;-57;-56;-55;-55;-55;-54;-53;-53;-52;-51;-50;-48;-48;-47;-47;-49;-55;-53;-43;-37;-35;-36;-39;-43
-57;-57;-56;-55;-55;-54;-54;-54;-53;-53;-52;-51;-49;-48;-47;-47;-47;-50;-58;-51;-42;-37;-35;-36;-39;-42
-57;-56;-55;-55;-54;-54;-54;-53;-53;-52;-51;-50;-49;-48;-47;-46;-47;-49;-56;-53;-42;-37;-35;-36;-38;-42
-56;-55;-55;-54;-54;-54;-53;-53;-53;-52;-51;-50;-49;-48;-47;-46;-47;-50;-60;-50;-41;-37;-35;-36;-39;-42
-56;-55;-54;-54;-53;-53;-53;-53;-53;-52;-51;-50;-49;-47;-46;-46;-47;-49;-57;-52;-42;-37;-35;-36;-38;-42
-55;-54;-53;-53;-53;-53;-52;-52;-52;-52;-51;-50;-49;-48;-47;-47;-47;-50;-62;-49;-41;-37;-36;-36;-39;-42
-55;-54;-53;-52;-52;-52;-52;-52;-52;-52;-51;-50;-49;-48;-47;-46;-47;-50;-59;-51;-42;-37;-35;-36;-38;-42
-54;-53;-52;-51;-51;-51;-52;-52;-52;-52;-51;-50;-49;-48;-47;-47;-48;-51;-68;-48;-41;-37;-36;-37;-39;-42
-53;-52;-51;-51;-51;-51;-51;-52;-52;-52;-52;-51;-50;-48;-47;-47;-48;-51;-63;-49;-42;-37;-36;-36;-38;-42
-52;-51;-50;-50;-50;-50;-51;-52;-53;-53;-52;-51;-50;-49;-48;-48;-49;-53;-63;-47;-41;-37;-36;-37;-39;-42
-52;-51;-50;-49;-49;-50;-51;-52;-53;-53;-53;-52;-51;-49;-48;-48;-49;-53;-68;-48;-41;-38;-36;-37;-39;-42
-51;-50;-49;-49;-49;-50;-51;-52;-54;-55;-55;-53;-52;-50;-49;-49;-50;-55;-59;-47;-41;-37;-36;-37;-40;-42
-51;-49;-48;-48;-48;-49;-51;-53;-55;-57;-57;-55;-53;-51;-50;-49;-51;-55;-60;-48;-41;-38;-37;-37;-39;-43
-51;-49;-48;-48;-48;-50;-52;-55;-57;-60;-60;-58;-55;-52;-51;-50;-52;-58;-57;-47;-41;-38;-37;-38;-40;-43
-51;-50;-48;-48;-49;-51;-53;-57;-61;-65;-65;-62;-58;-54;-52;-52;-54;-60;-57;-47;-42;-39;-38;-38;-41;-44
-53;-51;-50;-49;-50;-53;-56;-61;-68;-66;-64;-67;-61;-56;-53;-53;-54;-60;-57;-48;-43;-40;-39;-40;-42;-46
-55;-53;-52;-51;-52;-54;-58;-64;-70;-65;-64;-65;-63;-58;-56;-55;-57;-65;-57;-49;-44;-42;-41;-41;-44;-47
-59;-57;-56;-55;-56;-58;-62;-65;-64;-62;-62;-63;-60;-57;-55;-55;-56;-60;-63;-53;-47;-45;-44;-44;-46;-49
-63;-62;-60;-59;-59;-60;-62;-63;-62;-62;-61;-62;-60;-58;-57;-58;-59;-64;-62;-54;-50;-47;-46;-47;-48;-51
-66;-65;-64;-63;-63;-62;-63;-63;-62;-62;-62;-61;-60;-58;-57;-57;-58;-61;-68;-61;-55;-52;-51;-51;-52;-54
-65;-64;-63;-64;-64;-64;-64;-64;-64;-63;-63;-62;-61;-60;-60;-60;-61;-65;-69;-62;-57;-54;-53;-54;-55;-57
